object_id,article_id,image_display_template,image_parent_id,image_file,image_object_location
Blanco1882_img8,Blanco1882,image,Blanco1882_Original,Blanco1882_DigSur_8.png,objects/Blanco1882/Blanco1882_DigSur_8.png
Blanco1882_img9,Blanco1882,image,Blanco1882_Original,Blanco1882_DigSur_9.png,objects/Blanco1882/Blanco1882_DigSur_9.png
Blanco1882_img10,Blanco1882,image,Blanco1882_Original,Blanco1882_DigSur_10.png,objects/Blanco1882/Blanco1882_DigSur_10.png
Blanco1882_img11,Blanco1882,image,Blanco1882_Original,Blanco1882_DigSur_11.png,objects/Blanco1882/Blanco1882_DigSur_11.png
Blanco1882_img12,Blanco1882,image,Blanco1882_Original,Blanco1882_DigSur_12.png,objects/Blanco1882/Blanco1882_DigSur_12.png
Blanco1882_img13,Blanco1882,image,Blanco1882_Original,Blanco1882_DigSur_13.png,objects/Blanco1882/Blanco1882_DigSur_13.png
Blanco1882_TIS_Original,Blanco1882_TIS,compound_object,,Blanco1882_TIS_DigSur_1.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_1.png
Blanco1882_TIS_img1,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_1.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_1.png
Blanco1882_TIS_img2,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_2.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_2.png
Blanco1882_TIS_img3,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_3.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_3.png
Blanco1882_TIS_img4,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_4.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_4.png
Blanco1882_TIS_img5,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_5.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_5.png
Blanco1882_TIS_img6,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_6.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_6.png
Blanco1882_TIS_img7,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_7.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_7.png
Blanco1882_TIS_img8,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_8.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_8.png
Blanco1882_TIS_img9,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_9.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_9.png
Blanco1882_TIS_img10,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_10.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_10.png
Blanco1882_TIS_img11,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_11.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_11.png
Blanco1882_TIS_img12,Blanco1882_TIS,image,Blanco1882_TIS_Original,Blanco1882_TIS_DigSur_12.png,objects/Blanco1882_TIS/Blanco1882_TIS_DigSur_12.png
BostonEveningTranscript1879_Original,BostonEveningTranscript1879,compound_object,,BostonEveningTranscript1879_DigSur_1.png,objects/BostonEveningTranscript1879/BostonEveningTranscript1879_DigSur_1.png
BostonEveningTranscript1879_img1,BostonEveningTranscript1879,image,BostonEveningTranscript1879_Original,BostonEveningTranscript1879_DigSur_1.png,objects/BostonEveningTranscript1879/BostonEveningTranscript1879_DigSur_1.png
BostonEveningTranscript1879_img2,BostonEveningTranscript1879,image,BostonEveningTranscript1879_Original,BostonEveningTranscript1879_DigSur_2.png,objects/BostonEveningTranscript1879/BostonEveningTranscript1879_DigSur_2.png
BostonEveningTranscript1879_img3,BostonEveningTranscript1879,image,BostonEveningTranscript1879_Original,BostonEveningTranscript1879_DigSur_3.png,objects/BostonEveningTranscript1879/BostonEveningTranscript1879_DigSur_3.png
Bowers1892_Original,Bowers1892,compound_object,,Bowers1892_DigSur_1.png,objects/Bowers1892/Bowers1892_DigSur_1.png
Bowers1892_img1,Bowers1892,image,Bowers1892_Original,Bowers1892_DigSur_1.png,objects/Bowers1892/Bowers1892_DigSur_1.png
Bowers1892_img2,Bowers1892,image,Bowers1892_Original,Bowers1892_DigSur_2.png,objects/Bowers1892/Bowers1892_DigSur_2.png
Bowers1892_img3,Bowers1892,image,Bowers1892_Original,Bowers1892_DigSur_3.png,objects/Bowers1892/Bowers1892_DigSur_3.png
Bowers1892_img4,Bowers1892,image,Bowers1892_Original,Bowers1892_DigSur_4.png,objects/Bowers1892/Bowers1892_DigSur_4.png
Brantingham1993_Original,Brantingham1993,compound_object,,Brantingham1993_DigSur_1.png,objects/Brantingham1993/Brantingham1993_DigSur_1.png
Brantingham1993_img1,Brantingham1993,image,Brantingham1993_Original,Brantingham1993_DigSur_1.png,objects/Brantingham1993/Brantingham1993_DigSur_1.png
Brantingham1993_img2,Brantingham1993,image,Brantingham1993_Original,Brantingham1993_DigSur_2.png,objects/Brantingham1993/Brantingham1993_DigSur_2.png
Brantingham1993_img3,Brantingham1993,image,Brantingham1993_Original,Brantingham1993_DigSur_3.png,objects/Brantingham1993/Brantingham1993_DigSur_3.png
Brantingham1993_img4,Brantingham1993,image,Brantingham1993_Original,Brantingham1993_DigSur_4.png,objects/Brantingham1993/Brantingham1993_DigSur_4.png
Brantingham1993_img5,Brantingham1993,image,Brantingham1993_Original,Brantingham1993_DigSur_5.png,objects/Brantingham1993/Brantingham1993_DigSur_5.png
Bryan1930_Original,Bryan1930,compound_object,,Bryan1930_DigSur_1.png,objects/Bryan1930/Bryan1930_DigSur_1.png
Bryan1930_img1,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_1.png,objects/Bryan1930/Bryan1930_DigSur_1.png
Bryan1930_img2,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_2.png,objects/Bryan1930/Bryan1930_DigSur_2.png
Bryan1930_img3,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_3.png,objects/Bryan1930/Bryan1930_DigSur_3.png
Bryan1930_img4,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_4.png,objects/Bryan1930/Bryan1930_DigSur_4.png
Bryan1930_img5,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_5.png,objects/Bryan1930/Bryan1930_DigSur_5.png
Bryan1930_img6,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_6.png,objects/Bryan1930/Bryan1930_DigSur_6.png
Bryan1930_img7,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_7.png,objects/Bryan1930/Bryan1930_DigSur_7.png
Bryan1930_img8,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_8.png,objects/Bryan1930/Bryan1930_DigSur_8.png
Bryan1930_img9,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_9.png,objects/Bryan1930/Bryan1930_DigSur_9.png
Bryan1930_img10,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_10.png,objects/Bryan1930/Bryan1930_DigSur_10.png
Bryan1930_img11,Bryan1930,image,Bryan1930_Original,Bryan1930_DigSur_11.png,objects/Bryan1930/Bryan1930_DigSur_11.png
BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897,compound_object,,BuffaloCourierRecord1897_DigSur_1.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_1.png
BuffaloCourierRecord1897_img1,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_1.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_1.png
BuffaloCourierRecord1897_img2,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_2.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_2.png
BuffaloCourierRecord1897_img3,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_3.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_3.png
BuffaloCourierRecord1897_img4,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_4.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_4.png
BuffaloCourierRecord1897_img5,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_5.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_5.png
BuffaloCourierRecord1897_img6,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_6.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_6.png
BuffaloCourierRecord1897_img7,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_7.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_7.png
BuffaloCourierRecord1897_img8,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_8.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_8.png
BuffaloCourierRecord1897_img9,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_9.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_9.png
BuffaloCourierRecord1897_img10,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_10.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_10.png
BuffaloCourierRecord1897_img11,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_11.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_11.png
BuffaloCourierRecord1897_img12,BuffaloCourierRecord1897,image,BuffaloCourierRecord1897_Original,BuffaloCourierRecord1897_DigSur_12.png,objects/BuffaloCourierRecord1897/BuffaloCourierRecord1897_DigSur_12.png
BurlingtonFreePress1879_Original,BurlingtonFreePress1879,compound_object,,BurlingtonFreePress1879_DigSur_1.png,objects/BurlingtonFreePress1879/BurlingtonFreePress1879_DigSur_1.png
BurlingtonFreePress1879_img1,BurlingtonFreePress1879,image,BurlingtonFreePress1879_Original,BurlingtonFreePress1879_DigSur_1.png,objects/BurlingtonFreePress1879/BurlingtonFreePress1879_DigSur_1.png
BurlingtonFreePress1879_img2,BurlingtonFreePress1879,image,BurlingtonFreePress1879_Original,BurlingtonFreePress1879_DigSur_2.png,objects/BurlingtonFreePress1879/BurlingtonFreePress1879_DigSur_2.png
BurlingtonFreePress1879_img3,BurlingtonFreePress1879,image,BurlingtonFreePress1879_Original,BurlingtonFreePress1879_DigSur_3.png,objects/BurlingtonFreePress1879/BurlingtonFreePress1879_DigSur_3.png
BurlingtonFreePress1879_img4,BurlingtonFreePress1879,image,BurlingtonFreePress1879_Original,BurlingtonFreePress1879_DigSur_4.png,objects/BurlingtonFreePress1879/BurlingtonFreePress1879_DigSur_4.png
BurlingtonFreePress1879_img5,BurlingtonFreePress1879,image,BurlingtonFreePress1879_Original,BurlingtonFreePress1879_DigSur_5.png,objects/BurlingtonFreePress1879/BurlingtonFreePress1879_DigSur_5.png
BurlingtonFreePress1879_img6,BurlingtonFreePress1879,image,BurlingtonFreePress1879_Original,BurlingtonFreePress1879_DigSur_6.png,objects/BurlingtonFreePress1879/BurlingtonFreePress1879_DigSur_6.png
CambriaFreeman1879_Original,CambriaFreeman1879,compound_object,,CambriaFreeman1879_DigSur_1.png,objects/CambriaFreeman1879/CambriaFreeman1879_DigSur_1.png
CambriaFreeman1879_img1,CambriaFreeman1879,image,CambriaFreeman1879_Original,CambriaFreeman1879_DigSur_1.png,objects/CambriaFreeman1879/CambriaFreeman1879_DigSur_1.png
CambriaFreeman1879_img2,CambriaFreeman1879,image,CambriaFreeman1879_Original,CambriaFreeman1879_DigSur_2.png,objects/CambriaFreeman1879/CambriaFreeman1879_DigSur_2.png
CambriaFreeman1879_img3,CambriaFreeman1879,image,CambriaFreeman1879_Original,CambriaFreeman1879_DigSur_3.png,objects/CambriaFreeman1879/CambriaFreeman1879_DigSur_3.png
CambriaFreeman1880_Original,CambriaFreeman1880,compound_object,,CambriaFreeman1880_DigSur_1.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_1.png
CambriaFreeman1880_img1,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_1.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_1.png
CambriaFreeman1880_img2,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_2.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_2.png
CambriaFreeman1880_img3,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_3.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_3.png
CambriaFreeman1880_img4,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_4.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_4.png
CambriaFreeman1880_img5,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_5.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_5.png
CambriaFreeman1880_img6,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_6.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_6.png
CambriaFreeman1880_img7,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_7.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_7.png
CambriaFreeman1880_img8,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_8.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_8.png
CambriaFreeman1880_img9,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_9.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_9.png
CambriaFreeman1880_img10,CambriaFreeman1880,image,CambriaFreeman1880_Original,CambriaFreeman1880_DigSur_10.png,objects/CambriaFreeman1880/CambriaFreeman1880_DigSur_10.png
CambriaFreeman1885_Original,CambriaFreeman1885,compound_object,,CambriaFreeman1885_DigSur_1.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_1.png
CambriaFreeman1885_img1,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_1.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_1.png
CambriaFreeman1885_img2,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_2.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_2.png
CambriaFreeman1885_img3,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_3.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_3.png
CambriaFreeman1885_img4,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_4.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_4.png
CambriaFreeman1885_img5,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_5.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_5.png
CambriaFreeman1885_img6,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_6.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_6.png
CambriaFreeman1885_img7,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_7.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_7.png
CambriaFreeman1885_img8,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_8.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_8.png
CambriaFreeman1885_img9,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_9.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_9.png
CambriaFreeman1885_img10,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_10.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_10.png
CambriaFreeman1885_img11,CambriaFreeman1885,image,CambriaFreeman1885_Original,CambriaFreeman1885_DigSur_11.png,objects/CambriaFreeman1885/CambriaFreeman1885_DigSur_11.png
CambridgeChronicle1853_Original,CambridgeChronicle1853,compound_object,,CambridgeChronicle1853_DigSur_1.png,objects/CambridgeChronicle1853/CambridgeChronicle1853_DigSur_1.png
CambridgeChronicle1853_img1,CambridgeChronicle1853,image,CambridgeChronicle1853_Original,CambridgeChronicle1853_DigSur_1.png,objects/CambridgeChronicle1853/CambridgeChronicle1853_DigSur_1.png
CambridgeChronicle1853_img2,CambridgeChronicle1853,image,CambridgeChronicle1853_Original,CambridgeChronicle1853_DigSur_2.png,objects/CambridgeChronicle1853/CambridgeChronicle1853_DigSur_2.png
CambridgeChronicle1853_img3,CambridgeChronicle1853,image,CambridgeChronicle1853_Original,CambridgeChronicle1853_DigSur_3.png,objects/CambridgeChronicle1853/CambridgeChronicle1853_DigSur_3.png
CambridgeChronicle1853_img4,CambridgeChronicle1853,image,CambridgeChronicle1853_Original,CambridgeChronicle1853_DigSur_4.png,objects/CambridgeChronicle1853/CambridgeChronicle1853_DigSur_4.png
Carl1952_Original,Carl1952,compound_object,,Carl1952_DigSur_1.png,objects/Carl1952/Carl1952_DigSur_1.png
Carl1952_img1,Carl1952,image,Carl1952_Original,Carl1952_DigSur_1.png,objects/Carl1952/Carl1952_DigSur_1.png
Carl1952_img2,Carl1952,image,Carl1952_Original,Carl1952_DigSur_2.png,objects/Carl1952/Carl1952_DigSur_2.png
ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872,compound_object,,ChicagoDailyTribune1872_DigSur_1.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_1.png
ChicagoDailyTribune1872_img1,ChicagoDailyTribune1872,image,ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872_DigSur_1.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_1.png
ChicagoDailyTribune1872_img2,ChicagoDailyTribune1872,image,ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872_DigSur_2.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_2.png
ChicagoDailyTribune1872_img3,ChicagoDailyTribune1872,image,ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872_DigSur_3.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_3.png
ChicagoDailyTribune1872_img4,ChicagoDailyTribune1872,image,ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872_DigSur_4.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_4.png
ChicagoDailyTribune1872_img5,ChicagoDailyTribune1872,image,ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872_DigSur_5.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_5.png
ChicagoDailyTribune1872_img6,ChicagoDailyTribune1872,image,ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872_DigSur_6.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_6.png
ChicagoDailyTribune1872_img7,ChicagoDailyTribune1872,image,ChicagoDailyTribune1872_Original,ChicagoDailyTribune1872_DigSur_7.png,objects/ChicagoDailyTribune1872/ChicagoDailyTribune1872_DigSur_7.png
ChicagoDailyTribune1891_Original,ChicagoDailyTribune1891,compound_object,,ChicagoDailyTribune1891_DigSur_1.png,objects/ChicagoDailyTribune1891/ChicagoDailyTribune1891_DigSur_1.png
ChicagoDailyTribune1891_img1,ChicagoDailyTribune1891,image,ChicagoDailyTribune1891_Original,ChicagoDailyTribune1891_DigSur_1.png,objects/ChicagoDailyTribune1891/ChicagoDailyTribune1891_DigSur_1.png
ChicagoDailyTribune1891_img2,ChicagoDailyTribune1891,image,ChicagoDailyTribune1891_Original,ChicagoDailyTribune1891_DigSur_2.png,objects/ChicagoDailyTribune1891/ChicagoDailyTribune1891_DigSur_2.png
ChicagoDailyTribune1891_img3,ChicagoDailyTribune1891,image,ChicagoDailyTribune1891_Original,ChicagoDailyTribune1891_DigSur_3.png,objects/ChicagoDailyTribune1891/ChicagoDailyTribune1891_DigSur_3.png
ChicagoDailyTribune1892_Original,ChicagoDailyTribune1892,compound_object,,ChicagoDailyTribune1892_DigSur_1.png,objects/ChicagoDailyTribune1892/ChicagoDailyTribune1892_DigSur_1.png
ChicagoDailyTribune1892_img1,ChicagoDailyTribune1892,image,ChicagoDailyTribune1892_Original,ChicagoDailyTribune1892_DigSur_1.png,objects/ChicagoDailyTribune1892/ChicagoDailyTribune1892_DigSur_1.png
ChicagoDailyTribune1892_img2,ChicagoDailyTribune1892,image,ChicagoDailyTribune1892_Original,ChicagoDailyTribune1892_DigSur_2.png,objects/ChicagoDailyTribune1892/ChicagoDailyTribune1892_DigSur_2.png
ChicagoDailyTribune1892_img3,ChicagoDailyTribune1892,image,ChicagoDailyTribune1892_Original,ChicagoDailyTribune1892_DigSur_3.png,objects/ChicagoDailyTribune1892/ChicagoDailyTribune1892_DigSur_3.png
ChicagoDailyTribune1892_img4,ChicagoDailyTribune1892,image,ChicagoDailyTribune1892_Original,ChicagoDailyTribune1892_DigSur_4.png,objects/ChicagoDailyTribune1892/ChicagoDailyTribune1892_DigSur_4.png
